GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES,,
770,275,2816RTA,10-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),Labour Group (Pakistan),6,,,0,60,Pakistan,Sindh,Larkana,Larkana,Larkana,27.5637,68.2150,1,Daily Regional Times,The members of the Municipal Employees' Union staged a protest demonstration in Larkana for the issuance of their withheld salaries.,0,,
770,261,2817RTA,10-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),,6,,,0,60,Pakistan,Punjab,Lahore,Lahore Cantt,Mayo Gardens,31.5564,74.3479,1,The Nation (AsiaNet),"Different protest demonstrations were staged in various parts of Lahore, including outside the Lahore Press Club and in front of the Jinnah Hospital, against police high-handedness.",0,,
770,269,2818RTA,10-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),Farmers (Pakistan),6,,,0,60,Pakistan,Punjab,Lahore,Nankana Sahib,Nankana Sahib,31.4488,73.6882,1,Dawn (Pakistan),A large number of farmers protested in front of Haseeb Waqas Sugar Mills in the Nankana Sahib area and blocked the Head Punjnad road to draw attention to their grievances.,0,,
770,270,2819RTA,10-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),,6,,,0,60,Pakistan,Sindh,Shahdad Kot,Qambar,Qambar,27.9833,68.6500,1,Daily Regional Times,Citizens of Khamber protested over low gas pressure.,0,,
770,258,2820RTA,10-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),,6,,,0,60,Pakistan,Punjab,Rawalpindi,Rawalpindi,Rawalpindi,33.6007,73.0679,1,The Nation (AsiaNet),A large number of citizens protested on Fawara Chowk near the Faiz-ul-Islam Mosque over its sale to a private owner.,0,,
770,264,2821RTA,10-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),,6,,,0,60,Pakistan,Punjab,Lahore,Lahore Cantt,Shahdara,29.4097,71.6583,1,The Nation (AsiaNet),People protested and blocked roads outside government departments in Shahdara and Iqbal town.,0,,
770,274,2822RTA,10-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),,6,,,0,60,Pakistan,Sindh,Tando Muhammad Khan,Tando Muhammad Khan,Tando Muhammad Khan,25.1229,68.5357,1,Daily Regional Times,"Different protest demonstrations were recorded in Tando Muhammad Khan by the activists of Sindh Peoples' Youth, PPP, Peoples' Labor Bureau and other organizations for arrest of the Sabir Bhutto's murderers.",0,,
770,259,2823RTA,10-February-2017,2017,1,Strategic development,Police Forces of Pakistan,,1,Civilians (Pakistan),MQM: Muttahida Qaumi Movement,7,17,Pakistan,Sindh,Karachi,Karachi East,Gulshan,24.9293,67.1279,1,The Nation (AsiaNet),Around 40 students associated with an MQM faction's student wing involved in a clash with another MQM faction's student wing were arrested in the Gulshan area.,0,,
770,280,2824RTA,11-February-2017,2017,1,Battle-No change of territory,Police Forces of Pakistan,,1,Unidentified Armed Group (Afghanistan),,3,13,Pakistan,Federally Administered Tribal Areas,Mohmand Agency,Baizai,Baizai,34.5655,71.4774,2,The Nation (AsiaNet),14 militants from Afghanistan were killed in an attack the Olai border checkpost in the Baizai area of Mohmand Agency. One FC member was injured.,14,,
770,286,2825RTA,11-February-2017,2017,1,Battle-No change of territory,Unidentified Armed Group (Pakistan),,3,Police Forces of Pakistan,,1,13,Pakistan,Balochistan,Kech,Turbat,Turbat,26.0179,63.0667,2,Dawn (Pakistan),2 FC personnel were injured by unidentified assailants in the Balgather area of Turbat.,0,,
770,288,2826RTA,11-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),Labour Group (Pakistan),6,,,0,60,Pakistan,Sindh,Hyderabad,Saeedabad,Bhan Saeedabad,26.7135,68.1321,1,Daily Regional Times,After a robbery in Bhan Saeedabad some traders protested over the icnident and demanded action.,0,,
770,290,2827RTA,11-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),,6,,,0,60,Pakistan,Sindh,Hyderabad,Saeedabad,Bhan Saeedabad,26.7135,68.1321,1,Daily Regional Times,The residents of different areas of Bhan Syedabad recorded a protest demonstration against the poor sanitary conditions.,0,,
770,284,2828RTA,11-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),Labour Group (Pakistan),6,,,0,60,Pakistan,Khyber Pakhtunkhwa,Shangla,Chakisar,Chakisar,34.7866,72.7675,1,Dawn (Pakistan),Traders of Chakesar tehsil observed a shutter down strike against the assistant commissioner for imposing 'unjust and heavy' fines on them. The traders also staged a demonstration.,0,,
770,289,2829RTA,11-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),Farmers (Pakistan),6,,,0,60,Pakistan,Sindh,Hyderabad,Dadu,Dadu,26.7328,67.7763,1,Daily Regional Times,"Farmers of Pahore Branch, Chinjani Branch and Pithoro Branch protested against a shortage of water.",0,,
770,291,2830RTA,11-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),Labour Group (Pakistan),6,,,0,60,Pakistan,Sindh,Hyderabad,Dadu,Dadu,26.7328,67.7763,3,Daily Regional Times,The lower staff employees of the Education Department in Dadu recorded a protest demonstration in favor of their demands.,0,,
770,279,2831RTA,11-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),,6,,,0,60,Pakistan,Punjab,Sialkot,Daska,Daska,32.3242,74.3497,1,The Nation (AsiaNet),"A protest against police was held as thieves stole gold ornaments, cash, prize bonds and other valuables worth Rs3.3 million from the house of a trader in Daska city's Muhallah Wahab Masjid locality.",0,,
770,301,2832RTA,11-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),,6,,,0,60,Pakistan,Sindh,Hyderabad,Hyderabad,Hyderabad,25.3942,68.3736,1,Daily Regional Times,The residents of Qasimabad and Latifabad recorded a protest demonstration against the acute shortage of drinking water outside the Hyderabad press club. ,0,,
770,285,2833RTA,11-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),,6,,,0,60,Pakistan,Sindh,Karachi,Karachi East,Jamshed,24.8714,67.0499,1,Dawn (Pakistan),The sanitation staff of the Municipal Corporation staged a sit-in at Fawara Chowk for hours to press for the acceptance of their demand.,0,,
770,287,2834RTA,11-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),,6,,,0,60,Pakistan,Sindh,Khairpur,Khairpur,Khairpur,26.8300,69.0600,1,Daily Regional Times,"The residents of Faizabad Colony led by Attaullah Rajput, Naeem Ahmed Pathan, Ibrahim, Jood, Sarfraz Burdi and others staged a protest demonstration outside the SEPCO office Khairpur against unannounced and excessive load shedding.",0,,
770,278,2835RTA,11-February-2017,2017,1,Riots/Protests,Rioters (Pakistan),,5,Civilians (Pakistan),,7,57,Pakistan,Sindh,Karachi,Karachi South,Lyari,24.8687,66.9946,1,The Nation (AsiaNet),At least 4 people were injured in a grenade attack by two men on a motorcycle in the Lyari area of Karachi.,0,,
770,281,2836RTA,11-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),Students (Pakistan),6,,,0,60,Pakistan,Punjab,Lahore,Lahore Cantt,Mayo Gardens,31.5564,74.3479,1,The Frontier Post,Members of the Progressive Students Alliance of the Punjab University staged a protest demonstration outside the Lahore Press Club (LPC) against the alleged violence on campus by a student organisation.,0,,
770,282,2837RTA,11-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),Students (Pakistan),6,,,0,60,Pakistan,Punjab,Lahore,Lahore Cantt,Punjab University,31.5029,74.3062,1,The Express Tribune,"PEDM members staged a protest inside PU's Hostel Number 4, demanding protection from the IJT 'goons'. They alleged the varsity administration was protecting the IJT activists and no action had been taken against hooliganism.",0,,
770,295,2838RTA,12-February-2017,2017,1,Remote violence,TTP: Tehreek-i-Taliban Pakistan,,2,Police Forces of Pakistan,,1,12,Pakistan,Federally Administered Tribal Areas,South Waziristan,Toi Khulla,Toi Khulla,32.0527,69.6393,1,The Nation (AsiaNet),3 FC personnel were killed by a roadsibe bomb in the Toi Khulla area of South Waziristan. The TTP claimed responsibility.,3,,
770,298,2839RTA,12-February-2017,2017,1,Remote violence,Unidentified Armed Group (Pakistan),,3,Police Forces of Pakistan,,1,13,Pakistan,Federally Administered Tribal Areas,Bajaur Agency,Mamond,Damadola,34.8050,71.4678,1,Dawn (Pakistan),5 security personnel were injured as they were attempting to defuse a bomb in the Damadola locality of Mamond tehsil of Bajaur Agency. No group claimed responsibility.,0,,
770,303,2840RTA,12-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),,6,,,0,60,Pakistan,Sindh,Hyderabad,Dadu,Dadu,26.7328,67.7763,1,Daily Regional Times,"The relatives of martyred journalist Azeem Laghari, who was killed in 2008 staged a protest demonstration for the provision of job to the brother of deceased in Dadu.",0,,
770,297,2841RTA,12-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),,6,,,0,60,Pakistan,Khyber Pakhtunkhwa,Kohistan,Dasu,Dasu,35.2916,73.2906,2,Dawn (Pakistan),People blocked the Karakoram Highway to protest the proposed inclusion of Pales area into the Upper Kohistan district.,0,,
770,299,2842RTA,12-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),PPP-SB: Pakistan Peoples Party (Shaheed Bhutto),6,,,0,60,Pakistan,Sindh,Larkana,Jacobabad,Jacobabad,28.2810,68.4387,2,Dawn (Pakistan),"Activists of Pakistan Peoples Party-Shaheed Bhutto launched 'insaf march' from Jacobabad, which reached Larkana press club the same day, to protest against government failure to serve justice in the 20-year-old murder case of Mir Murtaza Bhutto and his companions.",0,,
770,300,2843RTA,12-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),,6,,,0,60,Pakistan,Sindh,Larkana,Jacobabad,Jacobabad,28.2810,68.4387,1,Daily Regional Times,The citizens of Pangrio staged protest demonstration against the low gas pressure in Jacobabad.,0,,
770,302,2844RTA,12-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),PTI: Pakistan Tehreek-i-Insaf ,6,,,0,60,Pakistan,Sindh,Dadu,Johi,Johi,26.6921,67.6133,1,Daily Regional Times,"The members of the Pakistan Tehreek-e-Insaaf Johi chapter led by Abdul Majeed Laghari, Rashid Lund and others staged a protest demonstration outside the Johi press club against torture of their Johi chapter President Pir Bux Chandio by SHO Aslam Bughio.",0,,
770,340,2845RTA,12-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),Students (Pakistan),6,,,0,60,Pakistan,Sindh,Jamshoro,Kotri,Kotri,25.3660,68.3121,1,The Express Tribune,50 students led by some leaders of student groups marched from Kotri to Karachi to demand the revival of student unions in Pakistan.,0,,
770,293,2846RTA,12-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),Labour Group (Pakistan),6,,,0,60,Pakistan,Punjab,Lahore,Lahore Cantt,Lahore,31.5497,74.3436,2,The Nation (AsiaNet),Hundreds of auto-drivers riding on three-wheelers took out a protest rally from Lorry Adda to Lahore railways station to condemn the so-called taxes and fine tickets issued by the Lahore transport company.,0,,
770,304,2847RTA,12-February-2017,2017,1,Riots/Protests,Rioters (Pakistan),,5,Police Forces of Pakistan,,1,15,Pakistan,Sindh,Karachi,Karachi,Nazimabad,24.9100,67.0200,1,Daily Regional Times,A police mobile van was attacked with a cracker blast near Five Star Chowrangi in the Nazimabad area of Karachi. No casualties reported.,0,,
770,294,2848RTA,12-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),PPP: Pakistan Peoples Party,6,,,0,60,Pakistan,Punjab,Okara,Okara,Okara,30.8091,73.4225,1,The Nation (AsiaNet),Hundreds of PPP workers took out a protest rally outside the Okara press club against the recent attack against PPP leader Shaukat Basra.,0,,
770,318,2849RTA,12-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),,6,,,0,60,Pakistan,Sindh,Sukkur,Sukkur,Sukkur,27.4995,69.1469,1,Dawn (Pakistan),Sukkur residents protested against an encroachment drive which was allegedly started without adequate notice.,0,,
770,306,2850RTA,12-February-2017,2017,1,Violence against civilians,Unidentified Armed Group (Pakistan),,3,Civilians (Pakistan),,7,37,Pakistan,Punjab,Lahore,Lahore Cantt,Lahore,31.5497,74.3436,2,Daily Pakistan Today,A leader of the transgender community in Lahore was killed in her house. This caused protests the next day.,1,,
770,296,2851RTA,12-February-2017,2017,1,Violence against civilians,TTP: Tehreek-i-Taliban Pakistan,,2,Civilians (Pakistan),Journalists (Pakistan),7,27,Pakistan,Sindh,Karachi,Karachi Central,New Karachi,24.9982,67.0617,1,The Nation (AsiaNet),An assistant camera person working with Samaa TV was killed near Karachi's KDA Chowrangi. The TTP claimed responsibility for the attack.,1,,
770,310,2852RTA,13-February-2017,2017,1,Remote violence,Unidentified Armed Group (Pakistan),,3,Police Forces of Pakistan,,1,13,Pakistan,Balochistan,Quetta,Quetta,Quetta,30.1999,67.0097,1,The Frontier Post,At least 2 police officers were killed and 12 injured in an explosion while they were trying to defuse a bomb at Sariab Road near the Karachi Bus Terminal in Quetta.,2,,
770,331,2853RTA,13-February-2017,2017,1,Remote violence,Unidentified Armed Group (Pakistan),,3,Civilians (Pakistan),,7,37,Pakistan,Balochistan,Dera Bugti,Dera Bugti,Dera Bugti,29.0353,69.1595,1,The Balochistan Times (AsiaNet),3 people were injured in a landmine blast as they were driving a water tanker in Dera Bugti town.,0,,
770,319,2854RTA,13-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),Doctors (Pakistan),6,,,0,60,Pakistan,Balochistan,Bolan,Bolan,Bolan,29.2114,67.7327,1,Dawn (Pakistan),Nurses at Civi Hospital Bolan went on strike and staged a protest to demand attention to their grievances.,0,,
770,314,2855RTA,13-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),JI: Jamaat-e-Islami,6,,,0,60,Pakistan,Khyber Pakhtunkhwa,Charsadda,Charsadda,Charsadda,34.1532,71.7066,1,Dawn (Pakistan),The activists of Jamaat-i-Islami's youth wing locked the emergency unit of district headquarters hospital and staged a demonstration at the Farooq Azam Chowk in Charsadda to register their protest against the transfer of four doctors from the health facility.,0,,
770,324,2856RTA,13-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),PTI: Pakistan Tehreek-i-Insaf ,6,,,0,60,Pakistan,Sindh,Hyderabad,Dadu,Dadu,26.7328,67.7763,1,Daily Regional Times,A protest demonstration was recorded by the activists of the PTI Dadu against the SHO of Dadu Police.,0,,
770,325,2857RTA,13-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),,6,,,0,60,Pakistan,Sindh,Hyderabad,Dadu,Dadu,26.7328,67.7763,1,Daily Regional Times,"The family members of a journalist namely Azeem Laghari, who was killed in an armed men attack nine years ago, recorded a protest demonstration for the arrest of his murderers.",0,,
770,313,2858RTA,13-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),,6,,,0,60,Pakistan,Federally Administered Tribal Areas,Mohmand Agency ,Lower Mohmand,Ghalanai,34.3233,71.3911,1,Dawn (Pakistan),Residents of Mohmand Agency protested at Ghalanai to demand an immediate merger of FATA and KPK. Various groups and political parties supported the protest.,0,,
770,322,2859RTA,13-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),,6,,,0,60,Pakistan,Sindh,Khairpur,Khairpur,Hingorja,27.2109,68.4160,2,Daily Regional Times,The tail-end growers of the Siyal Mines continued their protest demonstration for the de-silting work of the Siyal Mines in the Hingorja area.,0,,
770,323,2860RTA,13-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),PML-F: Pakistan Muslim League-Functional,6,,,0,60,Pakistan,Sindh,Khairpur,Khairpur,Hingorja,27.2109,68.4160,1,Daily Regional Times,The PML-F activists and the Dahri community people continued their protest demonstration for the recovery of a missing youth leader Fayaz Dahri in the Hingorja area.,0,,
770,316,2861RTA,13-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),,6,,,0,60,Pakistan,Islamabad Capital Territory,Islamabad,Islamabad,Islamabad,33.7233,73.0995,1,Dawn (Pakistan),People from all walks of life gathered outside the National Press Club to observe the Women's Day.,0,,
770,311,2862RTA,13-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),Labour Group (Pakistan),6,,,0,60,Pakistan,Khyber Pakhtunkhwa,FR Kohat,Karak,Karak,33.1175,71.0935,1,The Frontier Post,The employees union of Tehsil Municipal Administration Karak staged a rally and locked their offices in protest against the non-payment of salaries to them.,0,,
770,305,2863RTA,13-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),,6,,,0,60,Pakistan,Punjab,Lahore,Lahore Cantt,Lahore,31.5497,74.3436,2,Daily Pakistan Today,"Transgender persons protested the killing of one of their community members, Muskaan by holding a demonstration on Mall Road.",0,,
770,307,2864RTA,13-February-2017,2017,1,Riots/Protests,Protesters (Pakistan),Labour Group (Pakistan),6,,,0,60,Pakistan,Punjab,Lahore,Lahore Cantt,Lahore,31.5497,74.3436,2,The Nation (AsiaNet),"The Druggists, Chemists and Pharmaceutical Manufacturers Associations observed complete strike in the city and closed all the medical stories to protest the amendments in Drug Act 1976 by Punjab government.
They also took out protest rallies on Murree Road and Mall Road triggering massive traffic jam creating problems for vehicular movement and pedestrians.",0,,
