"country","item","element","Unit","Date","Value"
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2013M9",1558667
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2013M10",1700000
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2013M11",1750000
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2013M12",1725000
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014",1454102.6
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M1",1547916
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M2",1263333
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M3",1538541
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M4",1675000
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M5",1675000
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M6",1460555
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M7",1600000
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M8",1451388
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M9",1425000
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M10",1366667
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M11",1170830
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M12",1275000
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2015",1343379.7
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Standard local Currency/tonne)","Standard Local Currency/tonne","2005",865750
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Standard local Currency/tonne)","Standard Local Currency/tonne","2006",547140
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Standard local Currency/tonne)","Standard Local Currency/tonne","2007",991250
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Standard local Currency/tonne)","Standard Local Currency/tonne","2008",1607380
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Standard local Currency/tonne)","Standard Local Currency/tonne","2009",1858570
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Standard local Currency/tonne)","Standard Local Currency/tonne","2010",3413640
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Standard local Currency/tonne)","Standard Local Currency/tonne","2011",2511460
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Standard local Currency/tonne)","Standard Local Currency/tonne","2012",1757290
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Standard local Currency/tonne)","Standard Local Currency/tonne","2013",1429888.9
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Standard local Currency/tonne)","Standard Local Currency/tonne","2014",1454102.6
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (Standard local Currency/tonne)","Standard Local Currency/tonne","2015",1343379.7
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (US $/tonne)","US $/tonne","2005",8615.086186
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (US $/tonne)","US $/tonne","2006",5267.681885
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (US $/tonne)","US $/tonne","2007",8962.188202
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (US $/tonne)","US $/tonne","2008",14837.26254
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (US $/tonne)","US $/tonne","2009",16169.914738
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (US $/tonne)","US $/tonne","2010",30195.842548
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (US $/tonne)","US $/tonne","2011",22714.7
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (US $/tonne)","US $/tonne","2012",13771.5
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (US $/tonne)","US $/tonne","2013",11078.5
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (US $/tonne)","US $/tonne","2014",11137
"Sri Lanka","Nutmeg, mace and cardamoms","Producer Price (US $/tonne)","US $/tonne","2015",9888.2
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2005",38590
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2006",46300
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2007",48400
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2008",65750
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2009",73730
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2010",73710
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2010M1",104789
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2010M2",70354
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2010M3",52083
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2010M4",59791
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2010M5",62332
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2010M6",73957
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2010M7",67500
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2010M8",55832
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2010M9",56546
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2010M10",70276
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2010M11",86388
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2010M12",124666
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2011",123470
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2011M1",275000
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2011M2",290000
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2011M3",150000
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2011M4",115000
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2011M5",99580
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2011M6",106670
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2011M7",73540
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2011M8",50330
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2011M9",56330
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2011M10",72500
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2011M11",100000
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2011M12",92500
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2012",68940
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2012M1",81668
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2012M2",74168
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2012M3",42498
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2012M4",60000
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2012M5",70926
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2012M6",82222
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2012M7",64708
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2012M8",54537
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2012M9",50583
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2012M10",56700
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2012M11",85360
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2012M12",103888
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2013",124269.2
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2013M1",113418
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2013M2",84762
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2013M3",78836
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2013M4",88503
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2013M5",129676
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2013M6",124960
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2013M7",144567
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2013M8",125953
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2013M9",123108
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2013M10",142205
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2013M11",176191
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2013M12",159053
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014",74377.4
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M1",99439
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M2",69211
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M3",67930
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M4",75633
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M5",97744
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M6",72985
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M7",61502
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M8",54149
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M9",60278
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M10",65445
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M11",73189
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2014M12",95024
"Sri Lanka","Onions, dry","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2015",83465.4
"Sri Lanka","Onions, dry","Producer Price (Standard local Currency/tonne)","Standard Local Currency/tonne","2005",38590
"Sri Lanka","Onions, dry","Producer Price (Standard local Currency/tonne)","Standard Local Currency/tonne","2006",46300
"Sri Lanka","Onions, dry","Producer Price (Standard local Currency/tonne)","Standard Local Currency/tonne","2007",48400
"Sri Lanka","Onions, dry","Producer Price (Standard local Currency/tonne)","Standard Local Currency/tonne","2008",65750
"Sri Lanka","Onions, dry","Producer Price (Standard local Currency/tonne)","Standard Local Currency/tonne","2009",73730
"Sri Lanka","Onions, dry","Producer Price (Standard local Currency/tonne)","Standard Local Currency/tonne","2010",73710
"Sri Lanka","Onions, dry","Producer Price (Standard local Currency/tonne)","Standard Local Currency/tonne","2011",123470
"Sri Lanka","Onions, dry","Producer Price (Standard local Currency/tonne)","Standard Local Currency/tonne","2012",68940
"Sri Lanka","Onions, dry","Producer Price (Standard local Currency/tonne)","Standard Local Currency/tonne","2013",124269.2
"Sri Lanka","Onions, dry","Producer Price (Standard local Currency/tonne)","Standard Local Currency/tonne","2014",74377.4
"Sri Lanka","Onions, dry","Producer Price (Standard local Currency/tonne)","Standard Local Currency/tonne","2015",83465.4
"Sri Lanka","Onions, dry","Producer Price (US $/tonne)","US $/tonne","2005",384.009444
"Sri Lanka","Onions, dry","Producer Price (US $/tonne)","US $/tonne","2006",445.760996
"Sri Lanka","Onions, dry","Producer Price (US $/tonne)","US $/tonne","2007",437.598899
"Sri Lanka","Onions, dry","Producer Price (US $/tonne)","US $/tonne","2008",606.919342
"Sri Lanka","Onions, dry","Producer Price (US $/tonne)","US $/tonne","2009",641.465112
"Sri Lanka","Onions, dry","Producer Price (US $/tonne)","US $/tonne","2010",652.012384
"Sri Lanka","Onions, dry","Producer Price (US $/tonne)","US $/tonne","2011",1116.7
"Sri Lanka","Onions, dry","Producer Price (US $/tonne)","US $/tonne","2012",540.3
"Sri Lanka","Onions, dry","Producer Price (US $/tonne)","US $/tonne","2013",962.8
"Sri Lanka","Onions, dry","Producer Price (US $/tonne)","US $/tonne","2014",569.7
"Sri Lanka","Onions, dry","Producer Price (US $/tonne)","US $/tonne","2015",614.4
"Sri Lanka","Oranges","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2005",43700
"Sri Lanka","Oranges","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2006",38700
"Sri Lanka","Oranges","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2007",52350
"Sri Lanka","Oranges","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2008",55900
"Sri Lanka","Oranges","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2009",60750
"Sri Lanka","Oranges","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2010",61750
"Sri Lanka","Oranges","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2010M1",74422
"Sri Lanka","Oranges","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2010M2",57500
"Sri Lanka","Oranges","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2010M3",64574
"Sri Lanka","Oranges","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2010M4",60041
"Sri Lanka","Oranges","Producer Price (Local Currency Unit/tonne)","Local Currency Unit/tonne","2010M5",66577
