age,sex,goo,coo,doa,famsize,bro,sis,sib,po,ind,ref,rei,res,dis,gov,cit,hfd,ffd,ad1,ad2,ad3,ad4,ad5,adp,a1,a2,a3,d1,d2,d3,p1,p2,p3,p4,p5,p6
8,male,Daraa,,2013,6,3,1,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,male,Daraa,,,8,3,3,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,1,0,0,1,1,1,-1,0,0,1,0,0,1,0,0,0,0,0
10,male,Daraa,,2012,7,2,3,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,male,Daraa,,2013,9,4,3,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
10,male,Daraa,,2013,7,5,3,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
11,male,Daraa,,2012,6,4,0,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
11,male,Daraa,,2012,6,5,0,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,1,0,1,0,0,0,0
11,male,Daraa,,2013,5,2,0,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
11,male,Daraa,,2013,5,3,0,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
11,male,Daraa,,2013,8,3,0,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,1,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,0
11,male,Daraa,,2012,8,5,1,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0
11,male,Daraa,,2013,4,2,1,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0
11,male,Daraa,,2013,6,3,1,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
11,male,Daraa,,2013,10,4,2,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,1,-1,0,1,0,1,1,0,0,0,0,0,0
11,male,Daraa,,2014,10,4,6,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
10,male,,,2013,5,3,0,,Freelance,Blue Collar,1,0,0,District 6,,,1,1,1,0,0,1,1,0,-1,0,0,1,0,0,0,0,1,0,0,0
10,female,Daraa,,2012,7,2,5,,Police,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
11,male,Daraa,,2012,10,4,4,,Security,Blue Collar,1,0,0,District 6,,,1,1,1,0,0,0,0,1,-1,0,1,0,0,0,0,0,1,0,0,0
7,male,Daraa,,2014,4,0,1,,Teacher,Blue Collar,1,0,0,District 6,,,1,1,0,0,0,0,0,1,-1,0,1,1,1,0,1,0,1,0,0,0
6,male,,,2013,6,2,1,,,,1,0,0,District 6,,,1,1,1,0,0,1,1,1,-1,0,1,1,1,0,1,0,0,0,0,0
10,male,,,2013,9,6,3,,,,1,0,0,District 6,,,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
10,male,,,,,,,,,,1,0,0,District 6,,,1,1,1,0,0,1,1,1,-1,0,1,0,1,0,0,0,0,0,0,0
11,female,Damascus,Ghouta,2013,6,3,3,,Barber,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
10,female,Damascus,Eastern Ghouta,2013,8,4,3,,Dead,,1,0,0,District 8,,,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1
8,male,Damascus,Eastern Ghouta,2013,2,1,1,,Dead,,1,0,0,District 8,,,1,1,0,0,0,0,0,1,-1,0,1,1,0,1,0,0,0,0,0,0
10,female,Rif Dimashq,Adra,2013,6,3,3,,Employed,,1,0,0,District 8,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,female,Damascus,Ghouta,2014,7,1,4,,Employed,,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
11,female,Damascus,Ghouta,2013,6,4,2,,Employed,,1,0,0,District 8,,,1,1,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0
11,female,Damascus,Ghouta,2013,5,2,3,,Employed,,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
11,female,Damascus,Ghouta,2013,9,4,5,,Employed,,1,0,0,District 8,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,female,Damascus,Ghouta,2013,7,4,3,,Employed,,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
11,female,Damascus,Ghouta,,6,3,3,,Employed,,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
11,female,Damascus,Ghouta,2013,7,2,5,,Employed,,1,0,0,District 8,,,1,1,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0
11,female,Damascus,Ghouta,2013,7,2,5,,Employed,,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
11,female,Daraa ,Inkhil,2013,8,4,4,,Employed,,1,0,0,District 8,,,1,1,1,0,0,0,0,1,-1,0,1,0,1,1,0,0,0,0,0,
11,female,Daraa ,Jasim,2013,9,3,4,,Employed,,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,-1,1,0,1,0,0,0,0,0,0,0
6,female,,Jlimeh,2013,10,4,4,,Employed,,1,0,0,District 8,,,1,1,1,0,0,0,0,1,-1,0,1,0,0,1,0,0,0,0,0,0
10,female,,Mountain area,2013,9,4,5,,Employed,,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
7,female,Rif Dimashq,Otaybah,2013,6,1,3,,Employed,,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,-1,0,1,0,0,0,0,0,0,0,0
10,female,Rif Dimashq,Otaybah,2013,6,1,4,,Employed,,1,0,0,District 8,,,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
10,female,Homs,,2013,5,1,2,,Employed,,1,0,0,District 8,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,female,,Alhreed ,2013,4,1,2,,Employed in Syria,,1,0,0,District 8,,,1,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0
10,female,Damascus,Eastern Ghouta,2013,5,1,2,,Employed in Syria,,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
13,female,Daraa,Inkhil,2013,8,2,6,,Guard ,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
10,female,Damascus,Eastern Ghouta,2013,7,1,4,,Plumber,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,male,Daraa,Al-Shaykh Maskin,2013,6,2,2,,Private enterprises ,White Collar,1,0,0,District 8,,,1,1,0,0,0,0,1,1,-1,0,0,0,0,0,1,0,0,0,0,0
8,male,Damascus,Eastern Ghouta,2013,5,1,2,,Private enterprises ,White Collar,1,0,0,District 8,,,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
8,male,Damascus,Eastern Ghouta,2013,6,2,2,,Private enterprises ,White Collar,1,0,0,District 8,,,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
8,male,Damascus,Eastern Ghouta,2013,10,6,2,,Private enterprises ,White Collar,1,0,0,District 8,,,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,0,0,0,0,0,0
8,male,Damascus,Eastern Ghouta,2013,9,4,3,,Private enterprises ,White Collar,1,0,0,District 8,,,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
8,male,Damascus,Eastern Ghouta,2013,7,4,1,,Private enterprises ,White Collar,1,0,0,District 8,,,1,1,1,0,0,0,1,1,-1,0,1,0,0,0,1,0,1,0,0,0
7,female,Damascus,Ghouta,2014,6,2,2,,Private enterprises ,White Collar,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
8,male,Damascus ,,2013,6,1,3,,Private enterprises ,White Collar,1,0,0,District 8,,,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
7,female,Daraa,Al-Tal,2013,9,2,5,,Security,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,0,1,-1,0,1,0,0,1,0,0,0,0,0,0
16,female,Daraa,Inkhil,2013,9,2,5,,Security,Blue Collar,1,0,0,District 8,,,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1
6,female,Idlib,Al-Bara,2013,10,7,1,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,0
12,female,Daraa,Al-Gah,2014,10,4,5,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
10,female,Daraa,Al-Lajat,,8,5,3,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
10,female,Damascus,Al-Mizrab,2013,7,2,3,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
6,female,Daraa,Al-Qadsya,2013,8,4,2,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
9,female,Rif Dimashq,Al-Sabinah,2013,7,2,3,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
11,female,Idlib,Atme,2013,5,1,3,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,female,Homs,Bab Drib,2013,6,1,3,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
10,female,Damascus,Eastern Ghouta,2013,6,3,1,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
10,female,Damascus,Eastern Ghouta,2014,6,2,2,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
10,female,Damascus,Eastern Ghouta,2013,6,1,3,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,female,Damascus,Eastern Ghouta,,7,2,3,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
10,female,Damascus,Eastern Ghouta,2013,7,1,4,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
6,female,Damascus,Ghouta,2013,5,2,1,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
6,female,Damascus,Ghouta,2013,6,3,0,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
6,female,Damascus,Ghouta,2013,4,1,2,,Unemployed,Unemployed,1,0,0,District 8,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,female,Damascus,Ghouta,2013,7,2,3,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0
7,female,Damascus,Ghouta,2013,7,1,4,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0
8,female,Damascus,Ghouta,2013,7,2,3,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,0,0,-1,1,0,0,1,0,0,0,0,0,0
9,female,Damascus,Ghouta,2014,9,0,7,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,
10,female,Damascus,Ghouta,2014,9,5,2,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,1,-1,0,1,0,0,0,0,0,0,0,0,0
10,female,Damascus,Ghouta,2014,6,1,3,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10,female,Damascus,Ghouta,2014,9,0,7,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,
10,female,Damascus,Ghouta,2013,5,2,1,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
10,female,Rif Dimashq,Ghouta,2013,7,3,2,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
10,female,Rif Dimashq,Ghouta,2013,7,4,3,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,
10,female,Rif Dimashq,Ghouta,2013,8,4,4,,Unemployed,Unemployed,1,0,0,District 8,,,1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
11,female,Rif Dimashq,Ghouta,2013,8,4,4,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,female,Rif Dimashq,Ghouta,2013,8,4,4,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
11,female,Rif Dimashq,Ghouta,2013,10,5,5,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11,female,Rif Dimashq,Ghouta,2013,8,2,6,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,1,0,0,0,0,-1,1,0,1,0,0,0,0,0,0,0
11,female,Rif Dimashq,Ghouta,2013,8,3,5,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,female,Aleppo,Halab ,2013,9,4,3,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
11,female,Daraa,Jasim,2013,7,1,4,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
7,female,Daraa,Lagat,2013,8,2,4,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
11,female,Daraa,Nawa,2013,6,1,3,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
7,male,Rif Dimashq,Otaybah,2014,5,3,,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,1,-1,0,1,0,0,0,1,0,0,0,0,
5,male,Daraa,Simlin,2014,5,3,,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,
10,female,Aleppo,,2013,8,3,5,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,female,Daraa ,,2013,5,2,1,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,0,0,0
6,female,Daraa ,,2013,4,1,2,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,1,0,0,0,1,0,-1,1,1,1,1,1,0,0,0,0,0
7,female,Daraa ,,2013,9,1,7,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,1,-1,-1,1,1,1,0,1,1,0,0,0,0
10,female,Daraa ,,2013,7,2,3,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
11,female,Daraa ,,2013,6,2,2,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0
10,female,Homs,,2013,6,1,3,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
7,female,Idlib ,,2014,5,1,2,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0
11,female,Rif Dimashq,,,6,4,2,,Unemployed,Unemployed,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
11,female,Hama,al-Ghab,2013,6,2,2,,Worker,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
11,male,Daraa,Al-Haraa,2013,10,3,5,,Worker,Blue Collar,1,0,0,District 8,,,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
12,male,Rif Dimashq,Al-Kiswah,2013,3,1,,,Worker,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
6,male,Daraa,Al-Shaykh Maskin,2013,1,1,1,,Worker,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,0,1,-1,0,1,0,0,0,1,0,0,0,0,0
7,male,Daraa,Al-Shaykh Maskin,2013,6,2,2,,Worker,Blue Collar,1,0,0,District 8,,,1,1,1,0,0,0,0,1,-1,0,1,0,0,1,0,0,0,0,0,0
7,male,Daraa,Al-Shaykh Maskin,2013,5,2,1,,Worker,Blue Collar,1,0,0,District 8,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,male,Daraa,Al-Yadudah,2013,8,3,3,,Worker,Blue Collar,1,0,0,District 8,,,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
13,female,Daraa,Busra al-Harir,2013,4,1,3,,Worker,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
7,female,Damuscus,Countryside,2013,6,2,2,,Worker,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0
7,female,Damuscus,Countryside,2013,7,4,0,,Worker,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,0,1,-1,-1,0,0,0,0,1,0,0,0,0,0
8,male,Damascus,Eastern Ghouta,2013,6,3,1,,Worker,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,1,1,-1,0,1,0,0,0,1,0,0,0,0,0
8,male,Damascus,Eastern Ghouta,2013,6,3,1,,Worker,Blue Collar,1,0,0,District 8,,,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
8,male,Rif Dimashq,Eastren Ghouta,2013,9,2,5,,Worker,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,1,1,-1,0,1,1,1,1,1,1,0,0,1,0
7,male,Damascus,Ghouta,2013,7,2,3,,Worker,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,1,1,-1,0,1,1,1,1,1,0,1,0,0,0
7,male,Damascus,Ghouta,2013,9,3,4,,Worker,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0
5,male,Rif Dimashq,Ghouta ,2013,8,4,2,,Worker,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0
7,male,Rif Dimashq,Ghouta ,2013,6,3,1,,Worker,Blue Collar,1,0,0,District 8,,,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0
9,male,Rif Dimashq,Ghouta ,,8,4,2,,Worker,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
7,male,,Golan Heights,2013,6,2,2,,Worker,Blue Collar,1,0,0,District 8,,,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
7,male,Daraa,Kafr Shams,2013,5,3,,,Worker,Blue Collar,1,0,0,District 8,,,1,0,1,0,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0
7,male,Daraa,Mahajjah,2013,5,2,1,,Worker,Blue Collar,1,0,0,District 8,,,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0
6,male,Rif Dimashq,Otaybah,2013,7,4,1,,Worker,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,0,1,-1,0,1,1,0,0,0,0,1,0,0,0
7,male,Rif Dimashq,Otaybah,2014,5,3,1,,Worker,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,0,1,-1,0,1,0,0,1,0,0,0,0,0,0
7,male,Rif Dimashq,Otaybah,2013,7,2,3,,Worker,Blue Collar,1,0,0,District 8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,male,Rif Dimashq,Otaybah,2013,7,2,5,,Worker,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
7,male,Rif Dimashq,Otaybah,2013,7,2,3,,Worker,Blue Collar,1,0,0,District 8,,,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
7,male,Rif Dimashq,Otaybah,2013,7,2,3,,Worker,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0
7,male,Rif Dimashq,Otaybah,2013,6,3,1,,Worker,Blue Collar,1,0,0,District 8,,,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0
7,male,Rif Dimashq,Otaybah,2013,7,3,2,,Worker,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,0,1,-1,0,1,1,1,0,1,0,0,0,0,0
7,male,Rif Dimashq,Otaybah,2013,7,3,2,,Worker,Blue Collar,1,0,0,District 8,,,1,1,1,0,1,1,1,1,-1,0,1,0,1,0,1,0,0,0,0,0
8,male,Rif Dimashq,Otaybah,2013,8,4,2,,Worker,Blue Collar,1,0,0,District 8,,,1,1,1,0,0,0,1,1,-1,0,1,0,1,1,1,1,1,1,0,0
8,male,Rif Dimashq,Otaybah,2014,5,2,1,,Worker,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0
9,male,Rif Dimashq,Otaybah,2013,7,4,1,,Worker,Blue Collar,1,0,0,District 8,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7,male,Rif Dimashq,Set Zaynab,2013,3,1,,,Worker,Blue Collar,1,0,0,District 8,,,1,1,1,0,0,0,0,1,-1,0,1,0,0,0,0,1,0,0,1,0
6,female,Daraa ,,2013,6,1,2,,Worker,Blue Collar,1,0,0,District 8,,,1,1,0,0,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0
6,female,Daraa ,,2013,7,2,2,,Worker,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0
10,female,Daraa,Jasim,2013,5,1,3,,Worker Abroad,Blue Collar,1,0,0,District 8,,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,female,,,,,,,,,,1,0,0,District 8,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,female,,,,,,,,,,1,0,0,District 8,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,1,0,0,District 8,,,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
11,male,Daraa ,Nahta,2013,5,4,2,,Dead,,1,0,0,District 9,,,1,1,0,0,0,0,1,1,-1,0,1,0,1,1,1,0,0,1,0,0
5,female,Daraa ,Nahta,2012,9,2,5,,Employed,,1,0,0,District 9,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
6,female,Daraa ,,2012,7,2,3,,Food Industry,Blue Collar,1,0,0,District 9,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
6,female,Daraa,Nahta,2013,5,1,2,,Private enterprises ,White Collar,1,0,0,District 9,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,female,Daraa,Nahta,2013,5,1,2,,Private enterprises ,White Collar,1,0,0,District 9,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
9,female,Daraa,Nahta,2012,7,2,3,,Private enterprises ,White Collar,1,0,0,District 9,,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,female,Daraa,Nahta,2012,7,2,3,,Private enterprises ,White Collar,1,0,0,District 9,,,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
11,female,Daraa ,,2012,6,1,3,,Retail,Blue Collar,1,0,0,District 9,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,female,Daraa ,,,9,1,6,,Retail Food,Blue Collar,1,0,0,District 9,,,1,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
5,female,Daraa,Nahta,2012,8,3,3,,Unemployed,Unemployed,1,0,0,District 9,,,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
11,female,Daraa,Nahta,2012,8,3,3,,Unemployed,Unemployed,1,0,0,District 9,,,1,1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0
7,female,Daraa ,,,8,0,6,,Unemployed,Unemployed,1,0,0,District 9,,,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
11,female,Daraa ,,,5,3,1,,Unemployed,Unemployed,1,0,0,District 9,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,female,Daraa ,,2012,5,2,1,,Worker,Blue Collar,1,0,0,District 9,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,male,Idlib,Al Faryeh,2012,4,2,1,,Worker Abroad,Blue Collar,1,0,0,District 9,,,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
