"location","variable","Unit","Date","Value"
"Nepal","Total renewable groundwater","10^9 m3/yr","1982",20
"Nepal","Total renewable groundwater","10^9 m3/yr","1987",20
"Nepal","Total renewable groundwater","10^9 m3/yr","1992",20
"Nepal","Total renewable groundwater","10^9 m3/yr","1997",20
"Nepal","Total renewable groundwater","10^9 m3/yr","2002",20
"Nepal","Total renewable groundwater","10^9 m3/yr","2007",20
"Nepal","Total renewable groundwater","10^9 m3/yr","2012",20
"Nepal","Total renewable groundwater","10^9 m3/yr","2014",20
"Nepal","Overlap: between surface water and groundwater","10^9 m3/yr","1962",20
"Nepal","Overlap: between surface water and groundwater","10^9 m3/yr","1967",20
"Nepal","Overlap: between surface water and groundwater","10^9 m3/yr","1972",20
"Nepal","Overlap: between surface water and groundwater","10^9 m3/yr","1977",20
"Nepal","Overlap: between surface water and groundwater","10^9 m3/yr","1982",20
"Nepal","Overlap: between surface water and groundwater","10^9 m3/yr","1987",20
"Nepal","Overlap: between surface water and groundwater","10^9 m3/yr","1992",20
"Nepal","Overlap: between surface water and groundwater","10^9 m3/yr","1997",20
"Nepal","Overlap: between surface water and groundwater","10^9 m3/yr","2002",20
"Nepal","Overlap: between surface water and groundwater","10^9 m3/yr","2007",20
"Nepal","Overlap: between surface water and groundwater","10^9 m3/yr","2012",20
"Nepal","Overlap: between surface water and groundwater","10^9 m3/yr","2014",20
"Nepal","Total renewable water resources","10^9 m3/yr","1962",210.2
"Nepal","Total renewable water resources","10^9 m3/yr","1967",210.2
"Nepal","Total renewable water resources","10^9 m3/yr","1972",210.2
"Nepal","Total renewable water resources","10^9 m3/yr","1977",210.2
"Nepal","Total renewable water resources","10^9 m3/yr","1982",210.2
"Nepal","Total renewable water resources","10^9 m3/yr","1987",210.2
"Nepal","Total renewable water resources","10^9 m3/yr","1992",210.2
"Nepal","Total renewable water resources","10^9 m3/yr","1997",210.2
"Nepal","Total renewable water resources","10^9 m3/yr","2002",210.2
"Nepal","Total renewable water resources","10^9 m3/yr","2007",210.2
"Nepal","Total renewable water resources","10^9 m3/yr","2012",210.2
"Nepal","Total renewable water resources","10^9 m3/yr","2014",210.2
"Nepal","Dependency ratio","%","1962",5.709
"Nepal","Dependency ratio","%","1967",5.709
"Nepal","Dependency ratio","%","1972",5.709
"Nepal","Dependency ratio","%","1977",5.709
"Nepal","Dependency ratio","%","1982",5.709
"Nepal","Dependency ratio","%","1987",5.709
"Nepal","Dependency ratio","%","1992",5.709
"Nepal","Dependency ratio","%","1997",5.709
"Nepal","Dependency ratio","%","2002",5.709
"Nepal","Dependency ratio","%","2007",5.709
"Nepal","Dependency ratio","%","2012",5.709
"Nepal","Dependency ratio","%","2014",5.709
"Nepal","Total renewable water resources per capita","m3/inhab/yr","1962",20256
"Nepal","Total renewable water resources per capita","m3/inhab/yr","1967",18590
"Nepal","Total renewable water resources per capita","m3/inhab/yr","1972",16832
"Nepal","Total renewable water resources per capita","m3/inhab/yr","1977",15107
"Nepal","Total renewable water resources per capita","m3/inhab/yr","1982",13478
"Nepal","Total renewable water resources per capita","m3/inhab/yr","1987",12031
"Nepal","Total renewable water resources per capita","m3/inhab/yr","1992",10634
"Nepal","Total renewable water resources per capita","m3/inhab/yr","1997",9386
"Nepal","Total renewable water resources per capita","m3/inhab/yr","2002",8574
"Nepal","Total renewable water resources per capita","m3/inhab/yr","2007",8065
"Nepal","Total renewable water resources per capita","m3/inhab/yr","2012",7643
"Nepal","Total renewable water resources per capita","m3/inhab/yr","2014",7372
"Nepal","Interannual variability (WRI)","","2013",1
"Nepal","Seasonal variability (WRI)","","2013",4.1
"Nepal","Total dam capacity","km3","1985",0.0853
"Nepal","Total dam capacity","km3","1990",0.0853
"Nepal","Total dam capacity","km3","1995",0.0853
"Nepal","Total dam capacity","km3","2000",0.0853
"Nepal","Total dam capacity","km3","2005",0.0853
"Nepal","Total dam capacity","km3","2010",0.0853
"Nepal","Dam capacity per capita","m3/inhab","1985",4.882
"Nepal","Dam capacity per capita","m3/inhab","1990",4.315
"Nepal","Dam capacity per capita","m3/inhab","1995",3.809
"Nepal","Dam capacity per capita","m3/inhab","2000",3.479
"Nepal","Dam capacity per capita","m3/inhab","2005",3.273
"Nepal","Dam capacity per capita","m3/inhab","2010",3.102
"Nepal","Agricultural water withdrawal","10^9 m3/yr","2000",9.32
"Nepal","Agricultural water withdrawal","10^9 m3/yr","2006",9.32
"Nepal","Industrial water withdrawal","10^9 m3/yr","1993",0.005
"Nepal","Industrial water withdrawal","10^9 m3/yr","2000",0.0404
"Nepal","Industrial water withdrawal","10^9 m3/yr","2005",0.0295
"Nepal","Municipal water withdrawal","10^9 m3/yr","1994",0.246
"Nepal","Municipal water withdrawal","10^9 m3/yr","2000",0.2021
"Nepal","Municipal water withdrawal","10^9 m3/yr","2005",0.1476
"Nepal","Total water withdrawal","10^9 m3/yr","2000",9.562
"Nepal","Total water withdrawal","10^9 m3/yr","2006",9.497
"Nepal","Irrigation water withdrawal","10^9 m3/yr","2000",9.32
"Nepal","Irrigation water withdrawal","10^9 m3/yr","2006",9.32
"Nepal","Irrigation water requirement","10^9 m3/yr","2006",5.428
"Nepal","Agricultural water withdrawal as % of total water withdrawal","%","2000",97.47
"Nepal","Agricultural water withdrawal as % of total water withdrawal","%","2006",98.14
"Nepal","Agricultural water withdrawal as % of total renewable water resources","%","2000",4.434
"Nepal","Agricultural water withdrawal as % of total renewable water resources","%","2006",4.434
"Nepal","Industrial water withdrawal as % of total water withdrawal","%","2000",0.4225
"Nepal","Industrial water withdrawal as % of total water withdrawal","%","2006",0.3106
"Nepal","Municipal water withdrawal as % of total withdrawal","%","2000",2.114
"Nepal","Municipal water withdrawal as % of total withdrawal","%","2006",1.554
"Nepal","Total water withdrawal per capita","m3/inhab/yr","2000",390
"Nepal","Total water withdrawal per capita","m3/inhab/yr","2006",364.4
"Nepal","Total freshwater withdrawal (primary and secondary)","10^9 m3/yr","2000",9.562
"Nepal","Total freshwater withdrawal (primary and secondary)","10^9 m3/yr","2006",9.497
"Nepal","Treated municipal wastewater","10^9 m3/yr","2006",0.006
"Nepal","Not treated municipal wastewater","10^9 m3/yr","2006",0.129
"Nepal","Area equipped for irrigation by direct use of not treated municipal wastewater","1000 ha","2004",2.01
"Nepal","Freshwater withdrawal as % of total renewable water resources","%","2000",4.549
"Nepal","Freshwater withdrawal as % of total renewable water resources","%","2006",4.518
"Nepal","Irrigation potential","1000 ha","1962",2178
"Nepal","Irrigation potential","1000 ha","1967",2178
"Nepal","Irrigation potential","1000 ha","1972",2178
"Nepal","Irrigation potential","1000 ha","1977",2178
"Nepal","Irrigation potential","1000 ha","1982",2178
"Nepal","Irrigation potential","1000 ha","1987",2178
"Nepal","Irrigation potential","1000 ha","1992",2178
"Nepal","Irrigation potential","1000 ha","1997",2178
"Nepal","Irrigation potential","1000 ha","2002",2178
"Nepal","Irrigation potential","1000 ha","2007",2178
"Nepal","Irrigation potential","1000 ha","2012",2178
"Nepal","Irrigation potential","1000 ha","2013",2178
"Nepal","Area equipped for full control irrigation: surface irrigation","1000 ha","1994",1134
"Nepal","Area equipped for full control irrigation: total","1000 ha","1982",583.9
"Nepal","Area equipped for full control irrigation: total","1000 ha","1992",882.4
"Nepal","Area equipped for full control irrigation: total","1000 ha","1994",1134
"Nepal","Area equipped for full control irrigation: total","1000 ha","2002",1168
"Nepal","Area equipped for full control irrigation: actually irrigated","1000 ha","2006",1168
"Nepal","Area equipped for irrigation: total","1000 ha","1982",583.9
"Nepal","Area equipped for irrigation: total","1000 ha","1992",882.4
"Nepal","Area equipped for irrigation: total","1000 ha","1994",1134
"Nepal","Area equipped for irrigation: total","1000 ha","2002",1168
"Nepal","% of the cultivated area equipped for irrigation","%","1982",25.16
"Nepal","% of the cultivated area equipped for irrigation","%","1992",37.31
"Nepal","% of the cultivated area equipped for irrigation","%","1994",46.74
"Nepal","% of the cultivated area equipped for irrigation","%","2002",47.58
"Nepal","% of irrigation potential equipped for irrigation","%","1982",26.81
"Nepal","% of irrigation potential equipped for irrigation","%","1992",40.51
"Nepal","% of irrigation potential equipped for irrigation","%","1994",52.07
"Nepal","% of irrigation potential equipped for irrigation","%","2002",53.63
"Nepal","Total agricultural water managed area","1000 ha","1982",583.9
"Nepal","Total agricultural water managed area","1000 ha","1992",882.4
"Nepal","Total agricultural water managed area","1000 ha","1994",1134
"Nepal","Total agricultural water managed area","1000 ha","2002",1168
"Nepal","% of agricultural water managed area equipped for irrigation","%","1982",100
"Nepal","% of agricultural water managed area equipped for irrigation","%","1992",100
"Nepal","% of agricultural water managed area equipped for irrigation","%","1994",100
"Nepal","% of agricultural water managed area equipped for irrigation","%","2002",100
"Nepal","Area equipped for irrigation by surface water","1000 ha","1994",837.9
"Nepal","Area equipped for irrigation by surface water","1000 ha","2002",929.2
"Nepal","Area equipped for irrigation by groundwater","1000 ha","1994",140.2
"Nepal","Area equipped for irrigation by groundwater","1000 ha","2002",223.9
"Nepal","Area equipped for irrigation by mixed surface water and groundwater","1000 ha","2002",15.2
"Nepal","Area equipped for irrigation by direct use of non-treated municipal wastewater","1000 ha","2004",2.01
"Nepal","% of area equipped for irrigation by surface water","%","1994",73.9
"Nepal","% of area equipped for irrigation by surface water","%","2002",79.55
"Nepal","% of area equipped for irrigation by groundwater","%","1994",12.4
"Nepal","% of area equipped for irrigation by groundwater","%","2002",19.17
"Nepal","% of area equipped for irrigation by mixed surface water and groundwater","%","1994",0
"Nepal","% of area equipped for irrigation by mixed surface water and groundwater","%","2002",1.301
"Nepal","Total harvested irrigated crop area (full control irrigation)","1000 ha","2006",1909
"Nepal","Harvested irrigated temporary crop area: Total","1000 ha","2006",1909
"Nepal","Irrigated cropping intensity","%","2006",163.4
"Nepal","Harvested irrigated temporary crop area: Wheat","1000 ha","2006",645
"Nepal","Harvested irrigated temporary crop area: Rice","1000 ha","2006",526
"Nepal","Harvested irrigated temporary crop area: Maize","1000 ha","2006",580
"Nepal","Harvested irrigated temporary crop area: Vegetables","1000 ha","2006",31
"Nepal","Harvested irrigated temporary crop area: Sugarcane","1000 ha","2006",33
"Nepal","Harvested irrigated temporary crop area: Fodder","1000 ha","2006",58
"Nepal","Harvested irrigated temporary crop area: Other crops","1000 ha","2006",36
"Nepal","Flood occurrence (WRI)","","2013",4.5
"Nepal","Total population with access to safe drinking-water (JMP)","%","1992",68.2
"Nepal","Total population with access to safe drinking-water (JMP)","%","1997",73.8
"Nepal","Total population with access to safe drinking-water (JMP)","%","2002",79.2
"Nepal","Total population with access to safe drinking-water (JMP)","%","2007",84.1
"Nepal","Total population with access to safe drinking-water (JMP)","%","2012",88.9
"Nepal","Total population with access to safe drinking-water (JMP)","%","2015",91.6
"Nepal","Rural population with access to safe drinking-water (JMP)","%","1992",65.2
"Nepal","Rural population with access to safe drinking-water (JMP)","%","1997",71
"Nepal","Rural population with access to safe drinking-water (JMP)","%","2002",76.8
"Nepal","Rural population with access to safe drinking-water (JMP)","%","2007",82.5
"Nepal","Rural population with access to safe drinking-water (JMP)","%","2012",88.3
"Nepal","Rural population with access to safe drinking-water (JMP)","%","2015",91.8
"Nepal","Urban population with access to safe drinking-water (JMP)","%","1992",96.1
"Nepal","Urban population with access to safe drinking-water (JMP)","%","1997",94.9
"Nepal","Urban population with access to safe drinking-water (JMP)","%","2002",93.8
"Nepal","Urban population with access to safe drinking-water (JMP)","%","2007",92.7
"Nepal","Urban population with access to safe drinking-water (JMP)","%","2012",91.6
"Nepal","Urban population with access to safe drinking-water (JMP)","%","2015",90.9
"Pakistan","Total area","1000 ha","1962",79610
"Pakistan","Total area","1000 ha","1967",79610
"Pakistan","Total area","1000 ha","1972",79610
"Pakistan","Total area","1000 ha","1977",79610
"Pakistan","Total area","1000 ha","1982",79610
"Pakistan","Total area","1000 ha","1987",79610
"Pakistan","Total area","1000 ha","1992",79610
"Pakistan","Total area","1000 ha","1997",79610
"Pakistan","Total area","1000 ha","2002",79610
"Pakistan","Total area","1000 ha","2007",79610
"Pakistan","Total area","1000 ha","2012",79610
"Pakistan","Total area","1000 ha","2013",79610
"Pakistan","Arable land","1000 ha","1962",30690
"Pakistan","Arable land","1000 ha","1967",32310
"Pakistan","Arable land","1000 ha","1972",30340
"Pakistan","Arable land","1000 ha","1977",30640
"Pakistan","Arable land","1000 ha","1982",33140
"Pakistan","Arable land","1000 ha","1987",31250
"Pakistan","Arable land","1000 ha","1992",29920
"Pakistan","Arable land","1000 ha","1997",31040
